
----------------------------------------
JN2112.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
06/20/12	21:34:03	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	21:48:57	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	22:03:52	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	22:18:46	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	22:33:41	00:00:00	R	0000_0000000174764773	1	4443	A1
06/20/12	22:48:36	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	23:03:30	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	23:18:25	00:00:00	R	0000_0000000174764773	2	4441	A1
06/20/12	23:33:19	00:00:00	R	0000_0000000174764773	2	4442	A1
06/20/12	23:48:14	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	00:03:08	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	00:18:03	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	00:32:57	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	00:47:52	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	01:02:47	00:00:00	R	0000_0000000174764773	2	4442	A1
06/21/12	01:17:41	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	01:32:36	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	01:47:31	00:00:00	R	0000_0000000174764773	2	4442	A1
06/21/12	02:02:25	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	02:17:20	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	02:32:14	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	02:47:09	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	03:02:03	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	03:16:58	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	03:31:52	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	03:46:47	00:00:00	R	0000_0000000174764773	2	4441	A1
06/21/12	04:01:41	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	04:16:36	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	04:31:30	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	04:46:25	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	05:01:19	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	05:16:14	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	05:31:08	00:00:00	R	0000_0000000174764773	1	4442	A1
