"file","date","time","datetime","antenna","tag","tag_short","year"
"6_30_17 Up.TXT",2017-06-28,"09:31:01.58",2017-06-28 09:31:01.57,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"09:32:39.60",2017-06-28 09:32:39.59,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Down.TXT",2017-06-28,"09:32:56.01",2017-06-28 09:32:56.00,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"09:35:12.64",2017-06-28 09:35:12.63,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"09:45:58.68",2017-06-28 09:45:58.67,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"09:47:36.53",2017-06-28 09:47:36.52,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Down.TXT",2017-06-28,"09:47:50.12",2017-06-28 09:47:50.11,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"09:50:10.35",2017-06-28 09:50:10.34,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"10:00:56.14",2017-06-28 10:00:56.13,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"10:02:33.39",2017-06-28 10:02:33.38,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Down.TXT",2017-06-28,"10:02:44.38",2017-06-28 10:02:44.38,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"10:05:08.01",2017-06-28 10:05:08.00,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"10:15:53.70",2017-06-28 10:15:53.70,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"10:17:30.35",2017-06-28 10:17:30.34,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Down.TXT",2017-06-28,"10:17:38.71",2017-06-28 10:17:38.71,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"10:20:05.95",2017-06-28 10:20:05.95,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"10:30:51.12",2017-06-28 10:30:51.11,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"10:32:27.62",2017-06-28 10:32:27.61,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Down.TXT",2017-06-28,"10:32:32.75",2017-06-28 10:32:32.75,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"10:35:03.80",2017-06-28 10:35:03.79,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"10:45:48.44",2017-06-28 10:45:48.44,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"10:47:24.75",2017-06-28 10:47:24.75,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Down.TXT",2017-06-28,"10:47:26.67",2017-06-28 10:47:26.67,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"10:50:01.53",2017-06-28 10:50:01.52,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"11:00:45.94",2017-06-28 11:00:45.94,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"11:02:20.72",2017-06-28 11:02:20.72,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"11:02:22.03",2017-06-28 11:02:22.02,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"11:04:59.39",2017-06-28 11:04:59.38,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"11:15:43.58",2017-06-28 11:15:43.57,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"11:17:14.77",2017-06-28 11:17:14.76,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"11:17:19.50",2017-06-28 11:17:19.50,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"11:19:57.25",2017-06-28 11:19:57.25,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"11:30:41.06",2017-06-28 11:30:41.05,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"11:32:09.04",2017-06-28 11:32:09.03,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"11:32:17.00",2017-06-28 11:32:17.00,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"11:34:55.13",2017-06-28 11:34:55.13,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"11:45:38.95",2017-06-28 11:45:38.95,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"11:47:03.11",2017-06-28 11:47:03.11,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"11:47:14.49",2017-06-28 11:47:14.49,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"11:49:53.01",2017-06-28 11:49:53.00,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"12:00:36.78",2017-06-28 12:00:36.77,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"12:01:57.16",2017-06-28 12:01:57.15,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"12:02:11.95",2017-06-28 12:02:11.95,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"12:04:50.88",2017-06-28 12:04:50.88,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"12:15:34.48",2017-06-28 12:15:34.48,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"12:16:51.21",2017-06-28 12:16:51.21,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"12:17:09.44",2017-06-28 12:17:09.44,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"12:19:48.75",2017-06-28 12:19:48.75,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"12:30:32.38",2017-06-28 12:30:32.38,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"12:31:45.34",2017-06-28 12:31:45.34,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"12:32:06.78",2017-06-28 12:32:06.77,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"12:34:46.68",2017-06-28 12:34:46.67,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"12:45:30.12",2017-06-28 12:45:30.11,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"12:46:39.43",2017-06-28 12:46:39.42,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"12:47:03.90",2017-06-28 12:47:03.90,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"12:49:44.39",2017-06-28 12:49:44.38,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"13:00:27.95",2017-06-28 13:00:27.95,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"13:01:33.65",2017-06-28 13:01:33.65,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"13:02:01.55",2017-06-28 13:02:01.54,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"13:04:42.02",2017-06-28 13:04:42.01,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"13:15:26.26",2017-06-28 13:15:26.25,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"13:16:27.94",2017-06-28 13:16:27.94,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"13:16:59.26",2017-06-28 13:16:59.25,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"13:19:39.92",2017-06-28 13:19:39.92,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"13:30:24.73",2017-06-28 13:30:24.73,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"13:31:21.96",2017-06-28 13:31:21.96,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"13:31:57.30",2017-06-28 13:31:57.29,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"13:34:37.55",2017-06-28 13:34:37.54,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"13:45:23.34",2017-06-28 13:45:23.34,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"13:46:15.98",2017-06-28 13:46:15.98,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"13:46:55.16",2017-06-28 13:46:55.15,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"13:49:35.40",2017-06-28 13:49:35.40,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"14:00:21.85",2017-06-28 14:00:21.84,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"14:01:10.24",2017-06-28 14:01:10.24,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"14:01:53.24",2017-06-28 14:01:53.24,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"14:04:33.07",2017-06-28 14:04:33.07,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"14:15:20.28",2017-06-28 14:15:20.27,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"14:16:04.30",2017-06-28 14:16:04.29,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"14:16:51.33",2017-06-28 14:16:51.32,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"14:19:30.74",2017-06-28 14:19:30.74,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"14:30:18.64",2017-06-28 14:30:18.63,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"14:30:58.65",2017-06-28 14:30:58.65,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"14:31:49.52",2017-06-28 14:31:49.51,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"14:34:28.32",2017-06-28 14:34:28.32,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"14:45:17.15",2017-06-28 14:45:17.15,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"14:45:52.91",2017-06-28 14:45:52.90,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"14:46:48.00",2017-06-28 14:46:48.00,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"14:49:25.99",2017-06-28 14:49:25.99,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"15:00:16.04",2017-06-28 15:00:16.03,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"15:00:47.00",2017-06-28 15:00:47.00,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"15:01:46.71",2017-06-28 15:01:46.71,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"15:04:23.68",2017-06-28 15:04:23.67,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"15:15:14.49",2017-06-28 15:15:14.49,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"15:15:41.02",2017-06-28 15:15:41.01,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"15:16:44.56",2017-06-28 15:16:44.55,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"15:19:21.32",2017-06-28 15:19:21.32,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"15:30:12.85",2017-06-28 15:30:12.84,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"15:30:35.33",2017-06-28 15:30:35.32,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"15:31:42.29",2017-06-28 15:31:42.28,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"15:34:18.83",2017-06-28 15:34:18.82,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"15:45:11.28",2017-06-28 15:45:11.27,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"15:45:29.34",2017-06-28 15:45:29.34,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"15:46:40.74",2017-06-28 15:46:40.74,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"15:49:16.28",2017-06-28 15:49:16.27,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"16:00:09.70",2017-06-28 16:00:09.70,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"16:00:23.56",2017-06-28 16:00:23.55,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"16:01:39.19",2017-06-28 16:01:39.19,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"16:04:13.91",2017-06-28 16:04:13.90,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"16:15:07.74",2017-06-28 16:15:07.74,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"16:15:17.96",2017-06-28 16:15:17.96,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"16:16:37.63",2017-06-28 16:16:37.63,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"16:19:11.55",2017-06-28 16:19:11.54,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"16:30:05.55",2017-06-28 16:30:05.54,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"16:30:12.13",2017-06-28 16:30:12.13,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"16:31:35.62",2017-06-28 16:31:35.61,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"16:34:09.12",2017-06-28 16:34:09.11,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Up.TXT",2017-06-28,"16:45:03.39",2017-06-28 16:45:03.38,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"16:45:06.20",2017-06-28 16:45:06.20,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Down.TXT",2017-06-28,"16:46:33.52",2017-06-28 16:46:33.51,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"16:49:06.42",2017-06-28 16:49:06.42,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"17:00:00.39",2017-06-28 17:00:00.38,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"17:00:01.25",2017-06-28 17:00:01.25,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"17:01:31.88",2017-06-28 17:01:31.88,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"17:04:04.16",2017-06-28 17:04:04.15,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"17:14:54.66",2017-06-28 17:14:54.65,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"17:14:58.92",2017-06-28 17:14:58.92,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"17:16:30.21",2017-06-28 17:16:30.21,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"17:19:01.66",2017-06-28 17:19:01.65,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"17:29:48.87",2017-06-28 17:29:48.86,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"17:29:56.55",2017-06-28 17:29:56.54,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"17:31:28.46",2017-06-28 17:31:28.46,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"17:33:59.12",2017-06-28 17:33:59.11,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"17:44:43.08",2017-06-28 17:44:43.07,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"17:44:54.17",2017-06-28 17:44:54.17,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"17:46:26.29",2017-06-28 17:46:26.28,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"17:48:56.35",2017-06-28 17:48:56.34,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"17:59:37.32",2017-06-28 17:59:37.32,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"17:59:51.63",2017-06-28 17:59:51.63,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"18:01:23.77",2017-06-28 18:01:23.76,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"18:03:53.62",2017-06-28 18:03:53.61,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"18:14:31.35",2017-06-28 18:14:31.34,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"18:14:49.49",2017-06-28 18:14:49.49,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"18:16:21.18",2017-06-28 18:16:21.17,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"18:18:51.01",2017-06-28 18:18:51.00,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"18:29:25.53",2017-06-28 18:29:25.52,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"18:29:47.31",2017-06-28 18:29:47.30,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"18:31:18.22",2017-06-28 18:31:18.22,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"18:33:48.27",2017-06-28 18:33:48.26,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"18:44:19.61",2017-06-28 18:44:19.61,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"18:44:45.18",2017-06-28 18:44:45.17,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"18:46:15.12",2017-06-28 18:46:15.11,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"18:48:45.36",2017-06-28 18:48:45.36,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"18:59:13.66",2017-06-28 18:59:13.65,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"18:59:42.85",2017-06-28 18:59:42.84,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"19:01:11.96",2017-06-28 19:01:11.96,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"19:03:42.20",2017-06-28 19:03:42.20,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"19:14:07.69",2017-06-28 19:14:07.69,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"19:14:40.51",2017-06-28 19:14:40.50,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"19:16:08.62",2017-06-28 19:16:08.61,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"19:18:39.26",2017-06-28 19:18:39.25,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"19:29:01.79",2017-06-28 19:29:01.78,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"19:29:38.03",2017-06-28 19:29:38.02,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"19:31:04.74",2017-06-28 19:31:04.74,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"19:33:36.38",2017-06-28 19:33:36.38,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"19:43:56.03",2017-06-28 19:43:56.02,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"19:44:35.47",2017-06-28 19:44:35.47,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"19:46:00.58",2017-06-28 19:46:00.57,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"19:48:33.01",2017-06-28 19:48:33.00,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"19:58:50.30",2017-06-28 19:58:50.29,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"19:59:32.78",2017-06-28 19:59:32.77,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"20:00:56.29",2017-06-28 20:00:56.28,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"20:03:29.70",2017-06-28 20:03:29.70,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"20:13:44.59",2017-06-28 20:13:44.59,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"20:14:30.26",2017-06-28 20:14:30.25,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"20:15:51.77",2017-06-28 20:15:51.76,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"20:18:26.41",2017-06-28 20:18:26.40,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"20:28:38.77",2017-06-28 20:28:38.76,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"20:29:27.67",2017-06-28 20:29:27.67,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"20:30:46.97",2017-06-28 20:30:46.97,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"20:33:23.21",2017-06-28 20:33:23.21,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"20:43:33.01",2017-06-28 20:43:33.00,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"20:44:25.33",2017-06-28 20:44:25.32,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"20:45:42.18",2017-06-28 20:45:42.17,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"20:48:19.79",2017-06-28 20:48:19.78,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"20:58:27.31",2017-06-28 20:58:27.30,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"20:59:22.64",2017-06-28 20:59:22.63,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"21:00:37.27",2017-06-28 21:00:37.26,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"21:03:16.29",2017-06-28 21:03:16.28,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"21:13:21.45",2017-06-28 21:13:21.45,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"21:14:20.00",2017-06-28 21:14:20.00,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"21:15:32.04",2017-06-28 21:15:32.03,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"21:18:12.88",2017-06-28 21:18:12.88,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"21:28:15.79",2017-06-28 21:28:15.78,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"21:29:17.33",2017-06-28 21:29:17.32,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"21:30:26.99",2017-06-28 21:30:26.99,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"21:33:09.42",2017-06-28 21:33:09.42,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"21:43:10.13",2017-06-28 21:43:10.13,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"21:44:14.47",2017-06-28 21:44:14.47,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"21:45:21.93",2017-06-28 21:45:21.92,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"21:48:05.97",2017-06-28 21:48:05.97,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"21:58:04.50",2017-06-28 21:58:04.50,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"21:59:11.45",2017-06-28 21:59:11.45,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"22:00:16.70",2017-06-28 22:00:16.70,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"22:03:02.34",2017-06-28 22:03:02.34,"A3","0000_0000000180598569","180598569","2017"
"6_30_17 Down.TXT",2017-06-28,"22:12:58.72",2017-06-28 22:12:58.72,"A1","0000_0000000180843403","180843403","2017"
"6_30_17 Up.TXT",2017-06-28,"22:14:08.50",2017-06-28 22:14:08.50,"A4","0000_0000000180573731","180573731","2017"
"6_30_17 Down.TXT",2017-06-28,"22:15:11.36",2017-06-28 22:15:11.36,"A2","0000_0000000180843440","180843440","2017"
"6_30_17 Up.TXT",2017-06-28,"22:17:59.01",2017-06-28 22:17:59.00,"A3","0000_0000000180598569","180598569","2017"
