"tag_short","ping_time","antenna","tag_time","species"
"166992708",2012-04-16 10:56:04.25,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:04.25,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:04.66,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:04.66,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:12.80,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:12.80,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:17.45,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:17.45,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:17.83,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:17.83,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:30.42,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:30.42,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:37.36,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:56:37.36,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:57:20.73,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:57:20.73,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:57:38.33,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:57:38.33,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:57:58.46,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:57:58.46,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:58:19.19,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:58:19.19,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:58:32.36,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:58:32.36,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:58:59.94,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:58:59.94,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:05.57,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:05.57,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:16.84,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:16.84,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:28.13,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:28.13,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:28.73,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:28.73,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:36.26,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:36.26,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:36.86,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:36.86,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:40.00,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:40.00,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:42.11,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:42.11,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:42.50,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:42.50,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:45.24,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:45.24,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:45.63,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166992708",2012-04-16 10:59:45.63,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:02.06,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:02.06,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:02.46,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:02.46,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:04.26,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:04.26,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:12.02,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:12.02,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:12.23,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:12.23,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:12.63,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:12.63,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:20.98,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:20.98,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:21.58,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:21.58,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:27.52,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:27.52,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:33.07,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:33.07,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:33.46,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:33.46,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:40.61,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:40.61,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:45.33,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:45.33,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:45.94,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 14:59:45.94,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:00.33,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:00.33,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:00.73,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:00.73,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:17.45,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:17.45,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:17.84,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:17.84,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:40.78,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:40.78,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:50.15,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:50.15,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:50.75,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:00:50.75,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:05.34,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:05.34,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:05.95,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:05.95,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:14.11,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:14.11,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:14.71,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:14.71,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:38.56,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:01:38.56,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:02:02.93,"A4",2012-05-07 14:00:00,"Blueback Herring"
"166997833",2012-04-07 15:02:02.93,"A4",2012-05-07 14:00:00,"Blueback Herring"
"000011058",2012-05-01 12:33:03.33,"A4",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:33:27.20,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:33:27.21,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:33:55.79,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:33:56.42,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:33:57.43,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:33:59.03,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:33:59.84,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:34:00.66,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:34:12.94,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:34:20.38,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000011058",2012-05-01 12:34:25.82,"A1",2012-05-14 12:15:00,"Blueback Herring"
"000010987",2012-06-25 15:44:07.36,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 15:44:55.97,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:30:39.32,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:30:39.93,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:31:06.70,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:31:10.02,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:31:10.43,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:31:34.07,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:31:34.68,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:32:16.94,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:32:27.51,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:32:31.24,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:32:34.36,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:32:34.96,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:32:38.29,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 16:32:38.69,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:43.11,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:43.70,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:45.71,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:48.33,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:51.55,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:53.57,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:53.98,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:39:55.77,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:01.63,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:06.08,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:14.15,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:14.95,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:15.55,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:21.22,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:21.61,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:25.04,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:40:25.63,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:14.50,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:17.13,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:17.52,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:18.33,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:23.98,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:25.19,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:25.59,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:26.01,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:26.41,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:28.43,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:33.86,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:34.08,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:34.28,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:35.49,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:46.99,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:42:51.22,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:04.13,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:08.76,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:10.76,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:13.79,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:18.03,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:19.66,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:22.28,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:22.68,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:25.71,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:32.36,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:40.23,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:52.32,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:52.73,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:53.54,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:43:58.57,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:01.61,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:03.02,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:05.63,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:08.86,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:12.50,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:14.51,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:15.93,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:16.95,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:18.96,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:21.38,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:23.40,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:44:37.31,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:45:26.48,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:45:27.49,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:45:36.16,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:45:38.38,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:45:42.61,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:45:52.09,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-25 18:46:01.38,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:34.30,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:34.30,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:41.75,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:41.75,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:46.38,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:46.38,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:46.78,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:46.78,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:49.61,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:49.61,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:53.65,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:09:53.65,"A4",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:17.08,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:17.08,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:21.73,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:21.73,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:25.55,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:25.55,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:28.19,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000010987",2012-06-28 10:10:28.19,"A1",2013-05-01 10:00:00,"Blueback Herring"
"000011019",2014-05-05 08:01:15.07,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:15.56,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:15.81,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:16.11,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:16.33,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:16.36,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:16.58,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:16.83,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:34.25,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:34.66,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:34.92,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:35.02,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:35.27,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:35.50,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:35.52,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:01:35.76,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:03.26,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:03.28,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:03.38,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:03.69,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:03.95,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:05.13,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:05.16,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:05.41,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:05.47,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:05.55,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:10:05.90,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:04.09,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:04.27,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:04.43,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:04.61,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:04.69,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:04.78,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:04.94,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:06.30,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:06.73,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:06.81,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:06.98,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:12.49,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:12.74,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:12.99,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:13.32,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:15.76,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:23.18,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:23.43,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:23.82,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:25.45,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:25.68,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:25.93,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:45.07,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:45.65,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:45.91,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:50.86,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:54.56,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:11:54.74,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:13:17.82,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000011019",2014-05-05 08:13:20.13,"A4",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:11.20,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:11.58,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:11.94,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:15.55,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:16.33,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:18.27,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:18.45,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:18.61,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:54:21.47,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:30.13,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:30.43,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:30.68,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:35.90,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:36.94,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:37.15,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:37.38,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:37.41,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:37.97,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:41.18,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:41.34,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:41.70,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:41.86,"A1",2014-05-16 11:25:00,"Blueback Herring"
"000080314",2014-05-02 10:55:43.30,"A1",2014-05-16 11:25:00,"Blueback Herring"
